post_id,username,platform,content_type,caption,hashtags,time_of_post,day_of_week,location,followers_count,following_count,likes,comments,shares,saves,video_views,is_sponsored,ad_spend,engagement_rate,popularity_score
,e5gJoc,Instagram,Video,FoF7MftzZqxnQW5Vx50WzR0rWT0N2thvjwJlv2Fc44Bsky411KRabOKAxRg8Pu991x7MkoRvf7OEVRrVE8JNSa7OmOkXPRwUW,#llkjg #mluiux #zfjaco #wmcaiq #xnzs,18:49,Tuesday,London,352237.0,4597.0,23747.0,2600.0,4403.0,1329.0,453987.0,,537.84,,94.0
Dfu5TCZzeJ,cAtdrO,Instagram,Image,tMfAhp2nim1TWSd6yN0VGsBQSQVKfYZbeCXzTsrAUJTX1T920JquHnG0S38BGxDwbkXv38TnZjijdMyvq8bhiLV,#gymmnfdph #bhemsvsdto #fdam,14:50,Saturday,Toronto,591835.0,2969.0,17738.0,2012.0,1651.0,897.0,93938.0,0.0,115.94,0.7705,32.0
gR53jcPKQ5,5unb2S,LinkedIn,Text,dvI51XG9jANbfJXuHjIkrNQdIAdOZG0yEE842fPiY4ecMdyzuOIkO7NrVsYFC4N5ejTk0m,#gbspymghe #wglznejn #hnzgv #usyooasisp,05:53,Thursday,Toronto,,3242.0,31634.0,,1612.0,1862.0,512527.0,0.0,816.02,0.4855,
DX5PZbBVW1,yctF95,Facebook,Poll,qTpC6JLRwDflBosS2ZpkmjSX57fE5jaJXW3PE3U418gawtvqwOwVgjA9JvdBprxeUJv7gfauAjny,#xgchx #sdln #czrf,20:12,Monday,New York,401671.0,169.0,22187.0,5380.0,4610.0,1843.0,182238.0,1.0,958.41,0.8032,80.0
VumE5ts9L3,vLwwYQ,Twitter,Poll,oZUdO9qEGfyYQT4lO8qAtNNpOvswaH,#gaszmsxkod #prlqtuan #fmdpc,09:48,Friday,London,405040.0,654.0,29483.0,7501.0,2258.0,1991.0,818534.0,1.0,198.43,0.1035,78.0
jopoQlXWTf,Blht90,Instagram,Image,f7VqW7dXypWyNpNKn85VbjH4oJYHsoSjvcQ5,#xseumk #ymzvgnkmt #yggprsrf,03:25,Saturday,Paris,359160.0,1315.0,7980.0,8975.0,2894.0,29.0,,0.0,258.04,0.2123,94.0
vmECSYwIwU,rVYArY,Facebook,Text,wfyZSErIdiEX4wM0xAc21oeHDFASNXMwm5691qd7ndHnvWqMjhpP2MDAITDyQ3,#hoswwsili #grdsiks,14:39,,Sydney,528838.0,1744.0,4420.0,4103.0,1792.0,,691372.0,,702.45,0.3972,
dYYzBa5X6I,UlWqlO,Facebook,Text,2qq0loG8ptWnKg3La6dXZ7MMjBpK8BpuB2FyDLs015WTIP3IusA1,#ocqhj #dcczkot #lpl #tpbty #itvx,20:28,,Sydney,62108.0,1625.0,,6810.0,1942.0,1177.0,135657.0,1.0,334.3,0.2317,83.0
GCKtxiQFW6,zskAkA,Instagram,,WxyTLntF1euW3bZWWoB997AZznuRWTuI97tqGwa9KUshPYCk60neS97FX1umVYtriNaCeKnX12eqYDXavfMGMOwnyDoVjHz,#ivfyfxvc #kdcygsw #nodwld #tmpjaw,00:06,Sunday,,470894.0,3385.0,17878.0,6802.0,1611.0,971.0,480089.0,1.0,481.73,,39.0
AOq7yTrSs9,D8NTRr,LinkedIn,Image,pRyDMIHd2H5yJMkdqZcXv,#ijqfwfele,14:04,Thursday,Tokyo,89368.0,4900.0,30683.0,6071.0,4547.0,985.0,10185.0,0.0,915.75,,38.0
TfDGWXLhwp,rvEm1R,,Image,AqoSuXmAfz0msMP9u0bIdf53IqPyQvCGdeUdwEhkyqUE97H0ZvqVpCJYPn0sEstp2Q3Y59TviZoWv1t5F1gAdiVG6,#mrflngwyqr #qsm #weyvos #aqa #tmcmutmw,18:12,Thursday,Berlin,97999.0,2011.0,39670.0,1678.0,662.0,502.0,226683.0,0.0,401.65,0.4885,39.0
3gM9rNAUCl,QmOw2u,Twitter,Video,Nq53DEuRSdrwrSmArlPuxX6RUACUo0StC4EaMuVKfKAZxtvA,#dowroxbh #mqt #rjnmu #mdlhovh,17:30,Thursday,Tokyo,,3456.0,18242.0,2182.0,4385.0,184.0,969936.0,0.0,80.95,,77.0
jNI3aB8asV,40BJsR,TikTok,Poll,ESXw3i7fvhntQc3SA5ETCH3TizqOAhfGiZaVR00ELC8piauXK,#yetcomej #mwuhybzjo #qpzbod #mheejrw #vdtzqrgba,02:22,Tuesday,Mumbai,889326.0,3932.0,19641.0,8000.0,4173.0,1244.0,983192.0,1.0,128.19,0.0352,38.0
H7NVPfsAER,6eTj7T,LinkedIn,Image,Sur78obBA0FExuaD2PJ8UYdzDL7RtvLHDlssbv49IEVCcNk1uBXRxAPrSDrIpohcmGYvnGI6W12I,#xsb #sjkiv #xuvf,,Tuesday,Mumbai,884208.0,3045.0,,4602.0,4908.0,758.0,308818.0,1.0,925.17,0.5047,63.0
lm2MAvWhGR,,,Story,kDJuRcd2aPP2fLKtz26H88EC,#owtp #yer,03:43,Wednesday,Paris,392487.0,1691.0,42253.0,5335.0,2068.0,1309.0,151153.0,1.0,384.41,0.1659,11.0
5m30sw9jXa,TKrfGl,,Poll,WB2uL2Tdkxom6mAxT7GTkcWhbUzR0WcICEIq4IYqg0uRUCpZk1ZQ8HFg5La2nWjSImWhjXhQVL2L4PQkAvIeZjtpxs12C,#zwtva #qxz #fqzmonyc,04:48,Saturday,Mumbai,378637.0,3419.0,8242.0,6740.0,2049.0,1616.0,968955.0,1.0,123.83,0.7222,38.0
PIpkZlU3OW,Q4LnGD,TikTok,Video,EuqNvfmcUmvH0mPkmuF02jfo2AMrlBjTzFTkL0NfLiTBmZi7jLgdet,#erc #ioabr #edctipiz #zjhvolhq,17:11,Thursday,Mumbai,92158.0,1073.0,46786.0,3535.0,4787.0,394.0,105572.0,0.0,577.99,0.923,46.0
jJF2LQ9xiY,NO89sk,TikTok,Video,,#dumsm,14:10,Wednesday,London,482319.0,2532.0,17145.0,7914.0,50.0,1481.0,424873.0,0.0,137.39,0.3901,10.0
5XaHgSQBaK,Pcu4dX,Facebook,Text,IpnbAAP2BS6DPIEpF0u06faxBqwC8MGweMbHUwZxTftm0Ipg4CanFeRN5Vnw0pnDOt,#rzujtrfbsw,22:29,Thursday,London,616878.0,2612.0,21743.0,3633.0,1265.0,978.0,789353.0,1.0,803.57,0.7859,43.0
93sGBOPyZq,NmjxcM,TikTok,Image,YRCsYp79xeKBXnUoVG5q3euMGusS3hZsFX1X26Rf1qk9816HjYoWQDL3Hn5DPPTV73aG7cl7FpK,#fqb #kke,08:51,Friday,Mumbai,134279.0,1340.0,,6451.0,30.0,,103197.0,1.0,795.37,0.308,13.0
ybyNZCEfZW,,LinkedIn,Image,,,14:22,Friday,London,,1817.0,33380.0,3229.0,,528.0,684672.0,0.0,151.01,0.4386,60.0
UAUm6uDZ54,,Instagram,Image,NcGdOjSNn7tjt2CX4x41AuyJVyA0ARB0uhxVmqCGDbbI,#qcydn,04:41,Friday,Tokyo,600694.0,4439.0,11323.0,9408.0,4369.0,1386.0,675145.0,1.0,,0.883,77.0
yrNgT4ySu8,ZSLZzS,Twitter,Text,WhAbNSN8antphIqu701CSZUl4IqMTEyDc47e7uzuCkVidoyrktggWXy64xzpGmfOAidR1K34,#dto #hjepdinsbm #uuadgozrlt #qukvxurlh,05:20,Tuesday,Paris,571210.0,1958.0,19200.0,,,1316.0,104088.0,1.0,228.09,0.0241,1.0
R9YBNUnf8F,t07U2G,Instagram,Text,4BbB2uavgqHlP4XG8LU9ktrUdiinAI2MpmxzAVZsG,#lmuzl #fefstykiiu #ctbmav #sthrn #uruu,22:30,Thursday,,569422.0,3775.0,41847.0,1198.0,2413.0,1190.0,109779.0,1.0,31.17,0.2168,74.0
kLVmUuGfhT,mRaPqY,,Image,6EhB5vgb4yXqcuL3n6BvRjlAli6oFfWJRrpCi26,,15:09,Sunday,Paris,367732.0,2305.0,10584.0,7051.0,8.0,404.0,958795.0,0.0,662.44,0.4105,
b7z3Gy6h5R,A1GJjY,Facebook,Story,uZ1EIiROKLxLlt6LNrqFzz6B49qomUgNuYiguDHwWNOGTLf2apei4p,#klukfd #dazi #vjhredoukr #wbpriy #aeryc,16:33,Wednesday,Toronto,,,11842.0,5503.0,3787.0,163.0,47677.0,0.0,232.14,0.6609,31.0
GyLvOxZC7M,AkpwiI,TikTok,,2H4yH0evHi8xWwM52Do6G8BXwc9mW4d1WNceRxaQeFHlgD2NG8TEMTDVWpF5hTRDw3r2WWk68xfe4,,19:50,Sunday,,1809.0,2554.0,38943.0,7863.0,1797.0,1487.0,893196.0,0.0,,0.4074,76.0
8wLDwz6UhW,762OyZ,LinkedIn,Story,IMopLLpIj2cXsC5tjr95cc1vdgQ2lXR0O,#qgem,19:51,Thursday,New York,417022.0,4429.0,,3487.0,,1273.0,480807.0,0.0,435.06,0.2574,79.0
kNkaN8YLnE,1kdOtE,TikTok,Video,bfyBOAfOQoWJUqTenC7tkoFW5TjlevNqXFGH4bi2vSjbm8QGARNOD4QQK8eZ,#qharosc #qow,01:43,,Mumbai,26630.0,3724.0,,3560.0,4299.0,1582.0,324947.0,0.0,883.91,,100.0
MMdKuHEbmd,0F1EC4,Twitter,Story,VG0qsBtIZOai3ynrPkEgzgoRKwOji2d5Y41fJT18ymQcTfJJEHESpd0fuQhsTdcWgGWORcpn6RVBaaUqTKXYxH54ux,#tcj #nzhezquug #bobc #acqun #krw,04:19,Tuesday,London,78132.0,2025.0,7875.0,7960.0,4534.0,961.0,,1.0,278.01,0.945,21.0
0OBFmtNvVm,rBBhkA,LinkedIn,Image,TqZjMhf7jfiRCyggxTsXzGeKnt8azau84eMSGD26GeJ,#kmnjdu #ntluxvokaa #oxnlvho #zqgjg #fzhtprspv,02:32,Thursday,Sydney,742949.0,3080.0,25847.0,6909.0,4423.0,377.0,616405.0,1.0,652.02,,4.0
4ixDMxBKgV,NbExYQ,Twitter,Story,10aaElgJojs4hpnAiIbl9FqE1kit546v2oAsqxQWUj4rgDonoMMN9pG1cyVco6PUWcRzU2PC4Kuj4lNcoC,#nibowxzf #dyq #lsqcqdqpe,14:23,Thursday,Toronto,136571.0,1762.0,374.0,6176.0,379.0,558.0,549019.0,0.0,267.82,0.423,52.0
n6uhyre0o4,ZLa5G5,Facebook,Story,wpDle6CAQO66arsuHm7qAIdDsOKKdSYSgCDqEHUXLk1LvaXkWben07cyuR3ynKZ6TBsgz8w4HDKk7mmITXl67HyhbmmLsYpJI4c,#syuhn #xvezclt #xbneh,21:49,Saturday,Tokyo,381900.0,3501.0,14899.0,5697.0,3593.0,304.0,379657.0,1.0,,0.1057,
9DSmYIsJh7,13dTML,LinkedIn,Poll,Hs51oIKPvf2pYVA5z63EMk2fO8FLUFmNfHhB8ufJI2UY0yYEBr4hfVRY,,,Sunday,Paris,707884.0,,46887.0,1831.0,464.0,,84628.0,1.0,92.64,0.1562,83.0
3U2vlMamEz,Zci5Vx,Twitter,Image,mCODIg7wfJSw4nKwi2kuk8Pr6brpc70J49Ky15dpgJi5P8dhNciZg,#hdsin #lggmzes #hglb #yglc #fgmxbno,15:47,Friday,New York,485512.0,3054.0,21024.0,7213.0,3083.0,,950854.0,1.0,464.2,0.0959,39.0
cP8ucH8xpF,740zGF,,Text,fR8EzTWLkjjmuJredZeR3lFWHcswvo6uDuOTZ8nZEtMgSrq3Ln65YFFyyxqi3MWtiSPAEEdPK8KRET5asLc,#zyogjetplw #qlwnrisb #tikvjrax #ymsqdulmy,10:45,Saturday,London,237455.0,2620.0,,5556.0,1184.0,906.0,140452.0,1.0,724.62,0.413,57.0
U0XKv1awTS,ga1s7x,Instagram,Story,JUrh3x4xoOcVGmm3R9rDjqyeIv,#rqghtlcb #pvowjzbgs #ustuq #nyt #uuoopphgvm,18:42,Friday,Mumbai,142997.0,2909.0,,6651.0,4688.0,1244.0,578460.0,1.0,660.1,0.1184,52.0
qNH2oKwBR8,WuJbzG,LinkedIn,Text,qDu2bd5uBI0OaGcISV0nJOfVDbsHfYjeA2WBoWUaQuY7PD2j1w53z1eW7C,#zwvb,17:35,Thursday,Toronto,,3341.0,2836.0,7361.0,,896.0,655299.0,0.0,109.03,0.0987,
zs9KV7Ubm7,U2zpiR,Facebook,Image,BBM6KB4QXvl3nyqeZNGeE2,#hwveu #vemusq #eplvw,17:47,Thursday,Toronto,514944.0,,38234.0,7648.0,2392.0,1843.0,259138.0,1.0,46.48,0.3234,6.0
xxelp7Pj3Q,SR47m6,LinkedIn,,tsODkTMfCnq9vsbciO63ymNEW3Uud2oL9Zb,#grwuc #ctxfoklaqi #ziypeah #argefdtw,08:08,Tuesday,Paris,290565.0,3073.0,26078.0,1165.0,932.0,965.0,125471.0,1.0,950.47,0.2092,
NLZKb29yep,yB5sos,LinkedIn,Image,orZZXsxX2HaMEk84Nihtdr5rhTHmNIO,#dywuyds #ixjfxjhm #nqk #wwrqbmuw #sbjw,08:13,Monday,Tokyo,13768.0,,30664.0,3110.0,1059.0,823.0,,1.0,150.96,0.0363,82.0
BleH4FWskj,FI9FNB,Facebook,Poll,9nJynwjG4YYC6WZUPFlBeEyGlW2y6xYbsfDQMQD5PYgVA8AUri4zJ9IeKcrJL9ZeaL2xcz3W9hiMOcxFy5BBdJ9Krqf,#ukkpvg #hgg,04:56,Sunday,Sydney,177832.0,,19537.0,9289.0,620.0,1725.0,103807.0,1.0,730.54,0.6565,43.0
nUqoWI0j52,BASNzX,LinkedIn,Story,wUKTq4IxiH5lLRwgcjcfAaFqAYfrVlX3dEvVeDbn9tPMdQFHVvMSgC6xWU6RaYGFL94h,#cjiagi #xws,11:38,Saturday,Paris,523586.0,1257.0,40474.0,9331.0,542.0,1284.0,793419.0,0.0,539.58,0.4842,45.0
FiBwp1mkvT,HQNsy3,LinkedIn,Text,knGBF3DpqQ07fGZcc83RDawrXiq,#bptzdwr #uzcacdzwv #nkffhdfxo #shcxih,13:21,Wednesday,Berlin,675342.0,2074.0,41439.0,3764.0,1203.0,1185.0,523452.0,0.0,992.66,0.128,
v3q8ZxjiwJ,6Cr405,Instagram,Story,Zw1pyViPuRXEVhFwhl8hu8ShJYUSilcUal0HbggJYACNIiLHJKsYowZAVsTryCgbJQoUzIsU8MjD,#xxaxltaar,10:28,Wednesday,Mumbai,,4668.0,42735.0,8150.0,2454.0,399.0,536792.0,0.0,273.01,0.7806,30.0
,vwDtx6,Instagram,Image,XZSpzBhBXaJ5joFj0hqJ4phuuBW6WS5XZM9xsuR,#jyoz,,Sunday,Toronto,668054.0,1256.0,28705.0,8502.0,3923.0,1175.0,626363.0,0.0,736.62,0.9293,35.0
cgzOfDoyMM,fKNqhq,,Video,xGRgoVJ4JGb1dxxHrnwhcQn7U6pn5disrExOO,#wijib #ksbmw #dknxj #ttkwoxvj,,Thursday,Berlin,95957.0,2812.0,41320.0,5444.0,2560.0,55.0,452337.0,,543.38,0.8047,64.0
ujFVr5AOxI,w3F4FI,Instagram,Video,xEKpFZm7xXPRdwhU8K8J46YnjFiEhHM9a35bxIgQTdTrGmbttdVah5ApAVb5VCZ111VOxzL9RZOB5W6Letfare24NW,#mmnjlfiazs #qzl #schlvhxxsd #iumkib #vejorol,02:44,Thursday,Sydney,103343.0,,17388.0,7752.0,4688.0,888.0,106595.0,1.0,812.41,0.1997,33.0
BNuY2tKg2Z,VSyWcn,LinkedIn,Poll,beqRAk2xx0uckBE5jUNitL1UFuV6Nmf6jE6KoMPAZwwrUM,#knfzo #uwaw #madocgic #zei #kwtevub,00:44,Friday,New York,855113.0,980.0,43974.0,9019.0,876.0,355.0,870814.0,1.0,405.6,0.0961,14.0
gAHlAfi022,bBAJVM,LinkedIn,Text,x1dfX9IdB6Y0yYOj9qE7pUClYT3Fpo4P83pNJMkeEYDASLl,#iyiepkrhys,02:22,,Berlin,338941.0,3624.0,25642.0,,4873.0,1824.0,866540.0,0.0,217.29,0.7717,37.0
,gfAVgI,TikTok,Poll,SaF2VMemcoPe8giolv6zWGzlznXjHsqwceduEY7eGT2oUgZKJ9llU7NcYcIJeRcVQuGv2BHy0,#yjnxe #mgmmiitsc #vzelbjher #xdgmsy,04:46,Thursday,Mumbai,493582.0,3916.0,14061.0,1785.0,3750.0,1330.0,959549.0,0.0,562.97,0.6687,46.0
2Sh3X8YHrH,c5NSgd,Instagram,Video,DJhlFL0YKXq0zr63kmC4ynr6P9G,#vhpauoxop,04:09,Wednesday,Paris,248516.0,604.0,29876.0,3755.0,1282.0,1812.0,817934.0,0.0,781.35,0.6545,92.0
qnM6kbh9tM,3NWJYj,Instagram,Image,ZzMsqhWCudkETCp36emho9OuoUNWzStA96j6J40rq13i,#woeab #tjqvqqsuub,09:48,Monday,Berlin,672174.0,1289.0,24033.0,8866.0,2330.0,1318.0,178556.0,1.0,359.64,0.1145,93.0
f5kL2QUxmB,2QEvDd,Instagram,Image,eX1ii38Yqmw1dA7KryvFcOWVCLxZiMDLzW5h55vUC7RqkICSVDTtaj7yFvpYLjAQwUoX9rwXSuB29em9pcHNAMEQDcczwI,,17:56,Thursday,Toronto,784944.0,1394.0,27870.0,680.0,4814.0,1432.0,732490.0,1.0,322.08,0.2707,46.0
ETqsAbiSvU,9103FP,TikTok,Text,q0DveR1SC5E3MFW55WJl2aAEzodgJWqSdLjw9aX1W0ukLKhfjKZ5IWmKZqOqbANcfm1kIUJ,#gzfcrflhj,11:06,Sunday,,466540.0,1213.0,37522.0,9300.0,2666.0,1577.0,276986.0,0.0,968.08,0.6581,83.0
O4aKNV8rpE,ZgKeh6,Instagram,Video,,,17:20,Tuesday,Toronto,280733.0,4998.0,28420.0,3873.0,3047.0,916.0,23930.0,0.0,4.88,0.505,61.0
1Xh5k661Na,,Instagram,Poll,fqX5zXU82Wwz3FTuXopRveo4UX6d5q9zATyjJJyPdihtG2hRslzADxg7dk73bMO3429Gl8dL1uaws6RpnS82AREbA,#emiu,10:20,Tuesday,Mumbai,604198.0,1975.0,24013.0,5855.0,4012.0,322.0,886120.0,0.0,479.36,0.6801,89.0
M6vB2wcVDn,QFHEOO,,Video,AthNYAXfVDhZDoeYPmSdPTcaWcnwkcH0EFeWLnl9u0tGcQo4N6XeeOzpSRE2JI,#stvz,09:35,Wednesday,Paris,83820.0,,25102.0,7032.0,2857.0,95.0,27461.0,,783.72,0.1859,52.0
LRHFZ2kjMU,q7pxJk,TikTok,Image,IVAE7ujCJMNMf3BzVXDiB3vk3270xzdStVBZnMZ8KaCj9vTEVz3oML2Gan4k0IX8wDXL,#jcuww #smjlkgvsv,23:13,Tuesday,Mumbai,770913.0,2547.0,29872.0,3502.0,3741.0,577.0,526776.0,1.0,746.57,,17.0
1wWuelLhYq,vTvLLd,TikTok,Story,rj8v2zp5dcY4xb0ImvrGqAXEyD2FSDrYOCf23jsW0BYahxqnFII6On1zUhPVmq4ct,#cpk #rzomtvumg #hraomor #kyrxnqg,17:36,Thursday,New York,707378.0,537.0,,5589.0,3705.0,701.0,636269.0,1.0,,0.4081,65.0
TYp8XHODLb,vzQ3L6,TikTok,Poll,q7aiSeS9y7jHUpTuxOSJdOE3bVt4pTEd4iazOIumymzFZrE2SkZdH5agETZb9M2Fi09ZiC5TrCgOyQHrCOFc6nJWD,#mmai #jognutmyx,14:08,Tuesday,Berlin,133402.0,2247.0,25540.0,9413.0,235.0,1139.0,591743.0,1.0,973.24,0.5623,73.0
Ae4CQnGSgF,Uya98U,Instagram,Story,Fh5YBHaNVBOSgGaSMda7Ggn5w7m2AjQazwGYdnxeVQCLARnhGDj7WwdB2RM0,#pzr,,Friday,Berlin,964721.0,3619.0,10128.0,3387.0,4898.0,,91344.0,1.0,71.94,0.5059,29.0
,,Twitter,Text,yXExEPcBjcI8Enm7WFkQdkFmHDFCjGY3oWum2HM80h3zKwldCj,#vfuh #risjmymd,08:28,,London,582232.0,3493.0,,7690.0,884.0,1312.0,97113.0,0.0,701.94,0.6199,3.0
L4VqJhpDvU,,,Video,dCvSLXsMsAZgyOWYsUbdtF37T5QqLcQ3tWkCCE8uaZpUb8KeBPerNaveI,#gzrkmqz,00:31,Wednesday,Berlin,906475.0,3150.0,45975.0,4439.0,3762.0,1527.0,607637.0,0.0,439.2,0.0422,53.0
9lfTJqHdMU,NWQBjD,TikTok,Video,6544WwXrDWySvWET8HO10cUNinQy4fM9cdAiwY,#zce #useo #lndvf #jatynhq,08:01,Thursday,Toronto,327953.0,180.0,8023.0,9103.0,4514.0,889.0,79542.0,,918.12,0.4003,49.0
rmOLR56GZd,5Elqkt,LinkedIn,Story,iLMPrNrVSkLwqiABRURp6ZsbqSbFrDRYBl6IKOkCtXx3gC3VddjaR10FjqKzVpeBbQvV1nlnCT2ffL1h,#vroju #xicg #boavsns #dkxkorba #potfooars,00:40,Monday,Paris,723892.0,4697.0,44008.0,2427.0,1182.0,553.0,,1.0,188.1,0.4025,83.0
pJHOL6ctDj,0tSC8W,Twitter,Video,mXDzvFzn6I6rZQYIl0pd67PmBVPrqKi4kOdFTHHSrMzaHdHqZdouVGgsBM8PDRDbSOO2AYwAr7cu4JNZMaZnW3SXIhS2P,#bxw #iym #okbcr #kqadoeftdx,,Thursday,Paris,917910.0,2518.0,14396.0,4176.0,121.0,1307.0,181610.0,0.0,241.62,0.5055,88.0
NdAaKZrJlM,Ic6wlf,LinkedIn,Text,,#omdv #urdmlrx,21:10,Thursday,,825729.0,4728.0,10836.0,8320.0,3474.0,1764.0,625153.0,0.0,689.27,0.1426,33.0
4jkCHOwF9F,L5s78X,Instagram,Text,a46Tb3EFbFDeLz5m8Dts,#kplgsnra #gon #xyl #awslemzh,12:32,Saturday,London,38976.0,690.0,13021.0,584.0,2006.0,295.0,548072.0,,154.13,0.7295,79.0
Xx0caC0t79,d5oG3Z,Instagram,Video,HYi7ONuCri4NGYNfVgpC4BwDXms3vSdorcNq06uJZwgBD9TXlUnWBRQZ57RJg0Rj0jfbkfPXJIwuy4EPYr1Vm34Br,#nbmo #dufiexd #xleaq,15:25,Saturday,Berlin,651733.0,4716.0,9028.0,6032.0,3414.0,1467.0,773074.0,0.0,229.97,0.9086,97.0
TQTB2JRy0t,NvcF3j,Instagram,Image,Q5qkvYnZoYEuxxRKs0o8,#njwuwmhetg,10:13,Saturday,Sydney,,3171.0,40770.0,2022.0,4198.0,1524.0,597339.0,0.0,479.22,0.4637,44.0
JJqTNQLxU6,Lo7MzC,Instagram,Image,CrbbpZFu4K8DyZ3MXDjvTtkZo1uKP3YOPP7v3Bxyeb0rpdjn6q6UP1lYIo6O5P96oTdbZKszaRD4fh2,#chpar #tmhp #nqwecl #aoy #cck,16:37,Saturday,New York,741790.0,,26802.0,3834.0,655.0,809.0,10574.0,0.0,723.1,0.0589,65.0
ewmCC9BVaj,BJwJnU,LinkedIn,Poll,1faLjNeifxj7FKQ1ZKJYVOc0yG5Pkhqc764g7cFT1,#wqcbzk #vcmqal #ybuoarss #vbnsjzuucn #hlxwcfdj,10:38,Sunday,Tokyo,305642.0,46.0,8833.0,1479.0,,39.0,756598.0,1.0,564.22,0.6957,33.0
QHMUwAphd2,TwaUe9,Instagram,Story,3T12sBQZDXq10Wk4VgCSMODbu96VsC9I1yDDCWM7E3LKCXnyPAl6604,#gvndnqzpd #mps #rvanh #xyhvjfnrgf #ggvbhvu,09:17,Wednesday,New York,943992.0,422.0,,2898.0,2957.0,31.0,859442.0,0.0,,0.4686,83.0
V7hmgMVwtd,CAEaDY,Twitter,Image,jipRaNhXT3KarJ0Pi1e5UYrcxP6ReoXhwkHeV81pb7A3XX8VF7JG,#azkflxaux #lltch #jhcsyag,13:09,Sunday,Paris,508803.0,3474.0,14612.0,8234.0,4136.0,1892.0,936342.0,,975.86,0.7632,95.0
P9b4zKCi6m,,Twitter,Video,RxKkwYOii2dICIG0OPlltRqN,#rpvhjezder #vnxjpqrd #krt,00:13,Saturday,Toronto,719044.0,,,9307.0,4882.0,62.0,,0.0,616.41,0.9755,62.0
I3gNKUyMDc,GhjQaG,Instagram,Video,EBfdyfKQaOXGyc4LKbcE0nvig8ltkuB7dl28WsK,#nobg #bwxzwcxlt #fymacmrvc #nvxpiruevu #dqjcpuyut,04:10,Wednesday,New York,397241.0,3400.0,21962.0,9579.0,650.0,651.0,802722.0,0.0,843.88,0.7331,6.0
xBfxqPI7Wb,AJHTvq,Facebook,Poll,pJpfLeWYJFEkcuIGR1TP8eaqE38KgXTaqIx2mArrHVMHfsAg96x6ZTQS4q0DLew0ZNIiULJ3bOX2JBumRDVjUu5WM,#qfsfjaxtw #zrzxvop,09:47,Tuesday,Toronto,317941.0,4705.0,11830.0,797.0,4012.0,147.0,770311.0,1.0,472.04,0.0857,74.0
ybzYPVmrFS,WtNFsA,Facebook,Poll,UKNKNmiYYEh3LIZEVHeN3fhPirmckzCj2hshrMvEyhiiQjz3soDBOjp31OBG,#qtlim,,Sunday,Toronto,20063.0,4875.0,23185.0,6781.0,3872.0,1682.0,738961.0,0.0,540.91,0.0991,89.0
l7tYyZX1sY,Lp5Y0g,TikTok,Text,H901Mh0sSfQUmJHiwZfFnCxeNI4W5VfynFTnlUaTYQ5GieRuYCeEzqkbfHlSw54awFgx126RgvTGNNw,#xlnpsalh,16:11,Monday,London,,1005.0,17504.0,8139.0,2719.0,,,1.0,887.79,0.1522,21.0
egprEM0cQK,V3AC84,Twitter,Text,oXpSigyMBEi8UAlOHdC7WxFqqqEEvTvZ4HMVo9YPTneMlgGCG5CtTlBctC5Nf1drq0GE29xGuSdWUKSWMOpAqt,#cbul #gqfqkpnoj #heqoowmtil #mnjo,20:55,Thursday,London,420611.0,,47977.0,796.0,4715.0,1027.0,867156.0,1.0,217.26,0.5692,2.0
aDyVk03Jw4,m2M5H0,TikTok,Story,0Kxz9bzVMAOmjT1ULV8jmij7zXEBLZqgMIBKgmJIeB0brjULyeHGpFNX75xCyoVz3sAC2RiY,#zlfatwkde #ioiiydy #lmamjm,17:02,Thursday,Toronto,,4907.0,9010.0,6749.0,4701.0,545.0,573035.0,0.0,453.94,0.7568,
waO3TAn6Jt,QT4cTZ,TikTok,,6EiD4t9FXBnG0FpT73i1pyaIUT,#aodn #xxjvly #sob,14:52,Sunday,London,715457.0,,17869.0,9524.0,1164.0,515.0,,0.0,935.19,0.8372,100.0
,QTyrG1,Twitter,Poll,DsjeGyPHWwgzOiZB0koqjbcOypRWGiCf8S0qLUd2rGhKBGWl6x1ouU37wrh8bMYdo9JAoo0Nm9Hygb,#hhwwuyl,22:07,Tuesday,Tokyo,45576.0,4900.0,38622.0,4977.0,3202.0,1382.0,826936.0,0.0,700.22,0.6074,27.0
efwVKCiRaA,cUvdMd,Twitter,Poll,HjtXHDOc3LUY8YWhthAPmsPA4Dp1u45RtDdX9UVQHqTcLwTxWnWoylpnNHMjWUR75sqJRJJfWbbz0Ad,#nfqvxf #qcqmxd #prlgpjoes,20:25,Monday,London,6379.0,397.0,20150.0,2570.0,4535.0,954.0,867224.0,1.0,290.64,,59.0
wwsam0x24Y,YHoBJS,TikTok,Text,pMnFKP8mTOqvMXZz6Tz7R,#wpeizpr #cktpgwxnoh #ypfl #oquertab #rctmbsw,02:38,,New York,806989.0,727.0,49079.0,245.0,,44.0,640342.0,0.0,175.02,0.7033,39.0
08FARDArA2,4QTQ5t,TikTok,Image,7UI5LUMnNi78GFDGJbMVuexok6jJUogCqEPnz4Jq2LMLK6bM5uScVfngZwm90iKJkFaBjfrk,#rrvnx #xyezivot,20:22,Wednesday,Mumbai,940207.0,1306.0,4858.0,887.0,4093.0,1277.0,54164.0,0.0,456.2,0.5668,
